id,name,category,variation,availability
furniture_163-4,cute music player,Miscellaneous,Red,Nook's Cranny 
furniture_163-5,cute music player,Miscellaneous,Blue,Nook's Cranny 
furniture_164-1,cutting board,Miscellaneous,No finish,crafting 
furniture_164-4,cutting board,Miscellaneous,Cherry brown,crafting 
furniture_164-7,cutting board,Miscellaneous,Dark,crafting 
furniture_164-10,cutting board,Miscellaneous,Natural,crafting 
furniture_165-1,cyclommatus stag model,Miscellaneous,,Flick 
furniture_166-1,dab model,Miscellaneous,,C.J. 
furniture_167-1,dace model,Miscellaneous,,C.J. 
furniture_168-1,DAL model plane,Miscellaneous,Blue,Dodo Airlines 
furniture_168-2,DAL model plane,Miscellaneous,Yellow,Dodo Airlines 
furniture_168-3,DAL model plane,Miscellaneous,Orange,Dodo Airlines 
furniture_168-4,DAL model plane,Miscellaneous,Green,Dodo Airlines 
furniture_169-1,DAL mug,Miscellaneous,,Dodo Airlines 
furniture_170-1,Dala horse,Miscellaneous,Red,Gulliver 
furniture_170-2,Dala horse,Miscellaneous,Blue,Gulliver 
furniture_170-3,Dala horse,Miscellaneous,White,Gulliver 
furniture_171-1,damselfly model,Miscellaneous,,Flick 
furniture_172-1,dango,Miscellaneous,,Nook Shopping 
furniture_173-1,darner dragonfly model,Miscellaneous,,Flick 
furniture_174-1,decorative bottles,Miscellaneous,Green,Nook's Cranny Paradise Planning office 
furniture_174-7,decorative bottles,Miscellaneous,Light blue,Nook's Cranny Paradise Planning office 
furniture_174-13,decorative bottles,Miscellaneous,Brown,Nook's Cranny Paradise Planning office 
furniture_174-19,decorative bottles,Miscellaneous,Blue,Nook's Cranny Paradise Planning office 
furniture_174-25,decorative bottles,Miscellaneous,Light green,Nook's Cranny Paradise Planning office 
furniture_174-31,decorative bottles,Miscellaneous,Pink,Nook's Cranny Paradise Planning office 
furniture_174-37,decorative bottles,Miscellaneous,White,Nook's Cranny Paradise Planning office 
furniture_175-1,decorative plate,Miscellaneous,Brown,Nook's Cranny Paradise Planning office 
furniture_175-9,decorative plate,Miscellaneous,Black,Nook's Cranny Paradise Planning office 
furniture_175-17,decorative plate,Miscellaneous,Light brown,Nook's Cranny Paradise Planning office 
furniture_175-25,decorative plate,Miscellaneous,Silver,Nook's Cranny Paradise Planning office 
furniture_176-1,decoy duck,Miscellaneous,Natural,crafting 
furniture_176-2,decoy duck,Miscellaneous,Mallard,crafting 
furniture_176-3,decoy duck,Miscellaneous,Spot-billed,crafting 
furniture_176-4,decoy duck,Miscellaneous,Greater scaup,crafting 
furniture_176-5,decoy duck,Miscellaneous,Common pochard,crafting 
furniture_176-6,decoy duck,Miscellaneous,Steamer duck,crafting 
furniture_176-7,decoy duck,Miscellaneous,Duck,crafting 
furniture_177-1,deep fryer,Miscellaneous,Red,Nook's Cranny Paradise Planning office 
furniture_177-2,deep fryer,Miscellaneous,Green,Nook's Cranny Paradise Planning office 
furniture_177-3,deep fryer,Miscellaneous,Yellow,Nook's Cranny Paradise Planning office 
furniture_177-4,deep fryer,Miscellaneous,Black,Nook's Cranny Paradise Planning office 
furniture_177-5,deep fryer,Miscellaneous,Blue,Nook's Cranny Paradise Planning office 
furniture_177-6,deep fryer,Miscellaneous,White,Nook's Cranny Paradise Planning office 
furniture_177-7,deep fryer,Miscellaneous,Orange,Nook's Cranny Paradise Planning office 
furniture_178-1,desk mirror,Miscellaneous,Gold,Nook's Cranny 
furniture_178-2,desk mirror,Miscellaneous,Red,Nook's Cranny 
furniture_178-3,desk mirror,Miscellaneous,Pink,Nook's Cranny 
furniture_178-4,desk mirror,Miscellaneous,Blue,Nook's Cranny 
furniture_178-5,desk mirror,Miscellaneous,White,Nook's Cranny 
furniture_178-6,desk mirror,Miscellaneous,Black,Nook's Cranny 
furniture_179-1,desktop computer,Miscellaneous,Black,Nook's Cranny (upgraded) 
furniture_179-8,desktop computer,Miscellaneous,Silver,Nook's Cranny (upgraded) 
furniture_179-15,desktop computer,Miscellaneous,White,Nook's Cranny (upgraded) 
furniture_179-22,desktop computer,Miscellaneous,Pink,Nook's Cranny (upgraded) 
furniture_180-1,desktop mic,Miscellaneous,,Nook's Cranny Paradise Planning office 
furniture_181-1,dessert carrier,Miscellaneous,,Nook's Cranny Paradise Planning office 
furniture_182-1,dharma,Miscellaneous,Red,crafting 
furniture_182-2,dharma,Miscellaneous,Blue,crafting 
furniture_182-3,dharma,Miscellaneous,Green,crafting 
furniture_182-4,dharma,Miscellaneous,Light pink,crafting 
furniture_182-5,dharma,Miscellaneous,Black,crafting 
furniture_182-6,dharma,Miscellaneous,White,crafting 
furniture_182-7,dharma,Miscellaneous,Yellow,crafting 
furniture_182-8,dharma,Miscellaneous,Hisshou (Certain victory),crafting 
furniture_183-1,diced-salad sandwich set,Miscellaneous,,Nook's Cranny café 
furniture_184-1,die,Miscellaneous,White,Nook's Cranny Paradise Planning office 
furniture_184-2,die,Miscellaneous,Black,Nook's Cranny Paradise Planning office 
furniture_184-3,die,Miscellaneous,Red,Nook's Cranny Paradise Planning office 
furniture_184-4,die,Miscellaneous,Yellow,Nook's Cranny Paradise Planning office 
furniture_184-5,die,Miscellaneous,Green,Nook's Cranny Paradise Planning office 
furniture_184-6,die,Miscellaneous,Blue,Nook's Cranny Paradise Planning office 
furniture_184-7,die,Miscellaneous,Wood grain,Nook's Cranny Paradise Planning office 
furniture_184-8,die,Miscellaneous,Metal,Nook's Cranny Paradise Planning office 
furniture_185-1,digital alarm clock,Miscellaneous,Orange,Nook's Cranny 
furniture_185-2,digital alarm clock,Miscellaneous,Lime,Nook's Cranny 
furniture_185-3,digital alarm clock,Miscellaneous,Light blue,Nook's Cranny 
furniture_185-4,digital alarm clock,Miscellaneous,Blue,Nook's Cranny 
furniture_185-5,digital alarm clock,Miscellaneous,Purple,Nook's Cranny 
furniture_185-6,digital alarm clock,Miscellaneous,Pink,Nook's Cranny 
furniture_185-7,digital alarm clock,Miscellaneous,White,Nook's Cranny 
furniture_185-8,digital alarm clock,Miscellaneous,Black,Nook's Cranny 
furniture_186-1,dinnerware,Miscellaneous,,Nook's Cranny 
furniture_187-1,dinosaur toy,Miscellaneous,Gray,Nook's Cranny 
furniture_187-2,dinosaur toy,Miscellaneous,Brown,Nook's Cranny 
furniture_187-3,dinosaur toy,Miscellaneous,Green,Nook's Cranny 
furniture_187-4,dinosaur toy,Miscellaneous,Blue,Nook's Cranny 
furniture_187-5,dinosaur toy,Miscellaneous,Red,Nook's Cranny 
furniture_188-1,dish-drying rack,Miscellaneous,White,Nook's Cranny 
furniture_188-2,dish-drying rack,Miscellaneous,Black,Nook's Cranny 
furniture_188-3,dish-drying rack,Miscellaneous,Silver,Nook's Cranny 
furniture_188-4,dish-drying rack,Miscellaneous,Red,Nook's Cranny 
furniture_188-5,dish-drying rack,Miscellaneous,Blue,Nook's Cranny 
furniture_188-6,dish-drying rack,Miscellaneous,Yellow,Nook's Cranny 
furniture_189-1,dispenser,Miscellaneous,White,Nook's Cranny Paradise Planning office 
furniture_189-5,dispenser,Miscellaneous,Brown,Nook's Cranny Paradise Planning office 
furniture_189-9,dispenser,Miscellaneous,Green,Nook's Cranny Paradise Planning office 
furniture_189-13,dispenser,Miscellaneous,Blue,Nook's Cranny Paradise Planning office 
furniture_189-17,dispenser,Miscellaneous,Pink,Nook's Cranny Paradise Planning office 
furniture_189-21,dispenser,Miscellaneous,Purple,Nook's Cranny Paradise Planning office 
furniture_189-25,dispenser,Miscellaneous,Silver,Nook's Cranny Paradise Planning office 
furniture_190-1,diving beetle model,Miscellaneous,,Flick 
furniture_191-1,document stack,Miscellaneous,,Nook's Cranny crafting 
furniture_192-1,dollhouse,Miscellaneous,Red,Nook's Cranny 
furniture_192-2,dollhouse,Miscellaneous,Brown,Nook's Cranny 
furniture_192-3,dollhouse,Miscellaneous,Blue,Nook's Cranny 
furniture_192-4,dollhouse,Miscellaneous,Orange,Nook's Cranny 
furniture_192-5,dollhouse,Miscellaneous,Green,Nook's Cranny 
furniture_192-6,dollhouse,Miscellaneous,Pink,Nook's Cranny 
furniture_192-7,dollhouse,Miscellaneous,Purple,Nook's Cranny 
furniture_193-1,dolly,Miscellaneous,Red,Nook's Cranny 
furniture_193-2,dolly,Miscellaneous,Blue,Nook's Cranny 
furniture_193-3,dolly,Miscellaneous,Green,Nook's Cranny 
furniture_193-4,dolly,Miscellaneous,Pink,Nook's Cranny 
furniture_193-5,dolly,Miscellaneous,Purple,Nook's Cranny 
furniture_193-6,dolly,Miscellaneous,White,Nook's Cranny 
furniture_194-1,donation box,Miscellaneous,Light brown,crafting 
furniture_194-5,donation box,Miscellaneous,White,crafting 
furniture_194-9,donation box,Miscellaneous,Brown,crafting 
furniture_195-1,dorado model,Miscellaneous,,C.J. 
furniture_196-1,double Gloucester cheese,Miscellaneous,,Nook Shopping 
furniture_197-1,dreamy bear toy,Miscellaneous,Purple,Nook's Cranny Paradise Planning office 
furniture_197-2,dreamy bear toy,Miscellaneous,Blue,Nook's Cranny Paradise Planning office 
furniture_197-3,dreamy bear toy,Miscellaneous,Green,Nook's Cranny Paradise Planning office 
furniture_197-4,dreamy bear toy,Miscellaneous,Yellow,Nook's Cranny Paradise Planning office 
furniture_197-5,dreamy bear toy,Miscellaneous,Pink,Nook's Cranny Paradise Planning office 
furniture_197-6,dreamy bear toy,Miscellaneous,Black,Nook's Cranny Paradise Planning office 
furniture_198-1,dreamy rabbit toy,Miscellaneous,Blue,Nook's Cranny Paradise Planning office 
furniture_198-2,dreamy rabbit toy,Miscellaneous,Light blue,Nook's Cranny Paradise Planning office 
furniture_198-3,dreamy rabbit toy,Miscellaneous,Yellow,Nook's Cranny Paradise Planning office 
furniture_198-4,dreamy rabbit toy,Miscellaneous,Orange,Nook's Cranny Paradise Planning office 
furniture_198-5,dreamy rabbit toy,Miscellaneous,Red,Nook's Cranny Paradise Planning office 
furniture_198-6,dreamy rabbit toy,Miscellaneous,Purple,Nook's Cranny Paradise Planning office 
furniture_199-1,dreamy unicorn toy,Miscellaneous,Pink,Nook's Cranny Paradise Planning office 
furniture_199-2,dreamy unicorn toy,Miscellaneous,Light blue,Nook's Cranny Paradise Planning office 
furniture_199-3,dreamy unicorn toy,Miscellaneous,White,Nook's Cranny Paradise Planning office 
furniture_199-4,dreamy unicorn toy,Miscellaneous,Yellow,Nook's Cranny Paradise Planning office 
furniture_199-5,dreamy unicorn toy,Miscellaneous,Orange,Nook's Cranny Paradise Planning office 
furniture_199-6,dreamy unicorn toy,Miscellaneous,Purple,Nook's Cranny Paradise Planning office 
furniture_200-1,dress-up doll,Miscellaneous,Medium-length gold,Nook's Cranny Paradise Planning office 
furniture_200-9,dress-up doll,Miscellaneous,Long black,Nook's Cranny Paradise Planning office 
furniture_200-17,dress-up doll,Miscellaneous,Short brown,Nook's Cranny Paradise Planning office 
furniture_200-25,dress-up doll,Miscellaneous,Medium-length white,Nook's Cranny Paradise Planning office 
furniture_200-33,dress-up doll,Miscellaneous,Long red,Nook's Cranny Paradise Planning office 
furniture_200-41,dress-up doll,Miscellaneous,Short pink,Nook's Cranny Paradise Planning office 
furniture_200-49,dress-up doll,Miscellaneous,Medium-length black,Nook's Cranny Paradise Planning office 
furniture_201-1,drone beetle model,Miscellaneous,,Flick 
furniture_202-1,dung beetle model,Miscellaneous,,Flick 
furniture_203-1,earth-boring dung b. model,Miscellaneous,,Flick 
furniture_204-1,eggplant cow,Miscellaneous,,Nook Shopping 
furniture_205-1,electronics kit,Miscellaneous,Green,Nook's Cranny 
furniture_205-2,electronics kit,Miscellaneous,Black,Nook's Cranny 
furniture_206-1,elegant lamp,Miscellaneous,Gold,Nook's Cranny Paradise Planning office 
furniture_206-8,elegant lamp,Miscellaneous,Silver,Nook's Cranny Paradise Planning office 
furniture_206-15,elegant lamp,Miscellaneous,Brown,Nook's Cranny Paradise Planning office 
furniture_206-22,elegant lamp,Miscellaneous,White,Nook's Cranny Paradise Planning office 
furniture_206-29,elegant lamp,Miscellaneous,Black,Nook's Cranny Paradise Planning office 
furniture_206-36,elegant lamp,Miscellaneous,Blue,Nook's Cranny Paradise Planning office 
furniture_206-43,elegant lamp,Miscellaneous,Pink,Nook's Cranny Paradise Planning office 
furniture_206-50,elegant lamp,Miscellaneous,Light brown,Nook's Cranny Paradise Planning office 
furniture_207-1,emperor butterfly model,Miscellaneous,,Flick 
furniture_208-1,espresso maker,Miscellaneous,Silver,Nook's Cranny 
furniture_208-2,espresso maker,Miscellaneous,Red,Nook's Cranny 
furniture_208-3,espresso maker,Miscellaneous,Yellow,Nook's Cranny 
furniture_208-4,espresso maker,Miscellaneous,Blue,Nook's Cranny 
furniture_208-5,espresso maker,Miscellaneous,Green,Nook's Cranny 
furniture_208-6,espresso maker,Miscellaneous,White,Nook's Cranny 
furniture_208-7,espresso maker,Miscellaneous,Black,Nook's Cranny 
furniture_209-1,essay set,Miscellaneous,Blank,Nook's Cranny 
furniture_209-2,essay set,Miscellaneous,Writer's block,Nook's Cranny 
furniture_209-3,essay set,Miscellaneous,In progress,Nook's Cranny 
furniture_209-4,essay set,Miscellaneous,Letter,Nook's Cranny 
furniture_210-1,evening cicada model,Miscellaneous,,Flick 
furniture_211-1,extinguisher,Miscellaneous,,Nook's Cranny Paradise Planning office 
furniture_212-1,extravagant meal,Miscellaneous,,Nook's Cranny café 
furniture_213-1,fancy tea set,Miscellaneous,Blue,Nook's Cranny Paradise Planning office 
furniture_213-2,fancy tea set,Miscellaneous,Green,Nook's Cranny Paradise Planning office 
furniture_213-3,fancy tea set,Miscellaneous,Yellow,Nook's Cranny Paradise Planning office 
furniture_213-4,fancy tea set,Miscellaneous,Red,Nook's Cranny Paradise Planning office 
furniture_213-5,fancy tea set,Miscellaneous,Light blue,Nook's Cranny Paradise Planning office 
furniture_213-6,fancy tea set,Miscellaneous,Pink,Nook's Cranny Paradise Planning office 
furniture_214-1,fancy violin,Miscellaneous,Natural,Nook's Cranny (upgraded) 
furniture_214-2,fancy violin,Miscellaneous,White,Nook's Cranny (upgraded) 
furniture_214-3,fancy violin,Miscellaneous,Black,Nook's Cranny (upgraded) 
furniture_215-1,fancy water pitcher,Miscellaneous,Silver,Nook's Cranny Paradise Planning office 
furniture_215-2,fancy water pitcher,Miscellaneous,Gold,Nook's Cranny Paradise Planning office 
furniture_216-1,fax machine,Miscellaneous,White,Nook's Cranny 
furniture_216-5,fax machine,Miscellaneous,Pink,Nook's Cranny 
furniture_216-9,fax machine,Miscellaneous,Brown,Nook's Cranny 
furniture_216-13,fax machine,Miscellaneous,Black,Nook's Cranny 
furniture_217-1,festival zongzi,Miscellaneous,,Nook Shopping 
furniture_218-1,Festivale confetti machine,Miscellaneous,Green,Nook's Cranny Pavé 
furniture_218-2,Festivale confetti machine,Miscellaneous,Red,Nook's Cranny Pavé 
furniture_218-3,Festivale confetti machine,Miscellaneous,Blue,Nook's Cranny Pavé 
furniture_218-4,Festivale confetti machine,Miscellaneous,Purple,Nook's Cranny Pavé 
furniture_218-5,Festivale confetti machine,Miscellaneous,Rainbow,Nook's Cranny Pavé 
furniture_219-1,Festivale drum,Miscellaneous,Green,Nook's Cranny Pavé 
furniture_219-2,Festivale drum,Miscellaneous,Red,Nook's Cranny Pavé 
furniture_219-3,Festivale drum,Miscellaneous,Blue,Nook's Cranny Pavé 
furniture_219-4,Festivale drum,Miscellaneous,Purple,Nook's Cranny Pavé 
furniture_219-5,Festivale drum,Miscellaneous,Rainbow,Nook's Cranny Pavé 
furniture_220-1,Festivale lamp,Miscellaneous,Green,Nook's Cranny Pavé 
furniture_220-2,Festivale lamp,Miscellaneous,Red,Nook's Cranny Pavé 
furniture_220-3,Festivale lamp,Miscellaneous,Blue,Nook's Cranny Pavé 
furniture_220-4,Festivale lamp,Miscellaneous,Purple,Nook's Cranny Pavé 
furniture_220-5,Festivale lamp,Miscellaneous,Rainbow,Nook's Cranny Pavé 
furniture_221-1,festive top set,Miscellaneous,,crafting 
furniture_222-1,film projector,Miscellaneous,,Nook's Cranny 
furniture_223-1,Fire Flower,Miscellaneous,,Nook Shopping 
furniture_224-1,firefly model,Miscellaneous,,Flick 
furniture_225-1,firewood,Miscellaneous,,crafting 
furniture_226-1,first-aid kit,Miscellaneous,Natural,Nook's Cranny Paradise Planning office 
furniture_226-2,first-aid kit,Miscellaneous,White,Nook's Cranny Paradise Planning office 
furniture_227-1,first-anniversary cake,Miscellaneous,,Tom Nook Nook Inc. 
furniture_228-1,fish container,Miscellaneous,Light blue,Nook's Cranny Paradise Planning office 
furniture_228-7,fish container,Miscellaneous,Yellow,Nook's Cranny Paradise Planning office 
furniture_228-13,fish container,Miscellaneous,Green,Nook's Cranny Paradise Planning office 
furniture_228-19,fish container,Miscellaneous,Orange,Nook's Cranny Paradise Planning office 
furniture_228-25,fish container,Miscellaneous,Gray,Nook's Cranny Paradise Planning office 
furniture_228-31,fish container,Miscellaneous,White,Nook's Cranny Paradise Planning office 
furniture_228-37,fish container,Miscellaneous,Red,Nook's Cranny Paradise Planning office 
furniture_228-43,fish container,Miscellaneous,Blue,Nook's Cranny Paradise Planning office 
furniture_229-1,fish-and-chips,Miscellaneous,,cooking 
furniture_230-1,flea model,Miscellaneous,,Flick 
furniture_231-1,floating-biotope planter,Miscellaneous,Brown,Nook's Cranny 
furniture_231-2,floating-biotope planter,Miscellaneous,Artistic,Nook's Cranny 
furniture_231-3,floating-biotope planter,Miscellaneous,White,Nook's Cranny 
furniture_231-4,floating-biotope planter,Miscellaneous,Black,Nook's Cranny 
furniture_232-1,flower tabletop mirror,Miscellaneous,Red,Nook's Cranny Paradise Planning office 
furniture_232-2,flower tabletop mirror,Miscellaneous,Blue,Nook's Cranny Paradise Planning office 
furniture_232-3,flower tabletop mirror,Miscellaneous,Yellow,Nook's Cranny Paradise Planning office 
furniture_232-4,flower tabletop mirror,Miscellaneous,Green,Nook's Cranny Paradise Planning office 
furniture_232-5,flower tabletop mirror,Miscellaneous,Purple,Nook's Cranny Paradise Planning office 
furniture_232-6,flower tabletop mirror,Miscellaneous,Pink,Nook's Cranny Paradise Planning office 
furniture_232-7,flower tabletop mirror,Miscellaneous,White,Nook's Cranny Paradise Planning office 
furniture_232-8,flower tabletop mirror,Miscellaneous,Black,Nook's Cranny Paradise Planning office 
furniture_233-1,fly model,Miscellaneous,,Flick 
furniture_234-1,football,Miscellaneous,,Nook's Cranny 
furniture_235-1,football fish model,Miscellaneous,,C.J. 
furniture_236-1,fortune-telling set,Miscellaneous,Purple,Nook's Cranny 
furniture_236-2,fortune-telling set,Miscellaneous,Black,Nook's Cranny 
furniture_237-1,fragrance diffuser,Miscellaneous,White,Nook's Cranny 
furniture_237-2,fragrance diffuser,Miscellaneous,Yellow,Nook's Cranny 
